row_id,zone_id,zone_name,state,city,week_start_date,week_end_date,week_number,year,data_source,zone_flood_risk_base,zone_elevation_m,zone_elevation_category,zone_drainage_quality,zone_drainage_score,zone_area_sqkm,zone_population_density,zone_proximity_water_body_km,zone_road_network_density,historical_flood_count_5yr,historical_avg_disruption_days_yr,historical_rsmd_count_5yr,month,quarter,is_northeast_monsoon,is_southwest_monsoon,is_summer_season,is_winter_season,festival_week,festival_name,cyclone_season_active,rainfall_mm,max_daily_rainfall_mm,avg_daily_rainfall_mm,rainfall_7d_rolling_mm,rainfall_30d_rolling_mm,rainfall_trend_slope,humidity_avg_pct,humidity_max_pct,temp_avg_celsius,temp_max_celsius,temp_min_celsius,wind_speed_avg_kmh,wind_speed_max_kmh,sea_level_pressure_hpa,cloud_cover_pct,AQI_avg,heatwave_declared,flood_alert_level,ndma_alert_level,ndma_emergency_alert_active,cyclone_warning_active,imd_forecast_rain_7d_mm,rsmd_news_score,rsmd_news_source_count,google_maps_congestion_index,stfi_event_confirmed,stfi_event_severity,rsmd_event_confirmed,rsmd_event_type,rsmd_event_severity,disruption_event_active,prev_week_risk_score,prev_2week_risk_score,prev_4week_risk_score,same_week_last_year_risk,same_week_2yr_ago_risk,prev_week_rainfall_mm,prev_month_avg_rainfall_mm,zone_risk_score,is_disruption_week,seasonal_loading_factor,disruption_type_actual
RISK-SHOLINGANALLUR-2017-W44,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-11-01,2017-11-07,44,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.64,3,8.6,1,11,4,1,0,0,0,0,NONE,1,209.5939,157.7973,29.942,254.2112,361.176,-2.1517,89.3761,91.3694,24.8698,28.3322,20.4823,20.1605,97.5181,1000.8677,81.0939,86.4625,0,2,2,1,1,165.0432,0.3649,0,0.1588,1,EXTREME,0,NONE,NONE,1,0.7568,0.5025,0.4136,0.1861,0.1967,133.237,10.209775,0.8858,1,0.5,STFI
RISK-SHOLINGANALLUR-2017-W44,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-11-01,2017-11-07,44,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.59,3,8.6,1,11,4,1,0,0,0,1,DIWALI,1,45.4683,29.3356,6.4955,56.4276,71.0101,9.2072,83.7374,91.275,28.6399,32.1278,23.6263,23.5337,39.29,1009.4404,79.3042,128.2565,0,0,1,0,0,62.5938,0.2819,1,0.8537,0,NONE,0,NONE,NONE,0,0.8858,0.7568,0.3337,0.179,0.2424,209.5939,15.908075,0.3967,0,0.12,NONE
RISK-SHOLINGANALLUR-2017-W45,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-11-06,2017-11-12,45,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.67,3,8.6,1,11,4,1,0,0,0,1,DIWALI,1,139.2651,105.7585,19.895,173.0727,287.523,5.3703,88.9558,92.6503,24.5223,29.2861,21.5891,21.076,26.8787,1011.8236,51.5662,148.8918,0,2,2,1,0,164.7681,0.0201,1,0.8064,1,MODERATE,0,NONE,NONE,1,0.3967,0.8858,0.5025,0.2318,0.204,45.4683,16.867625,0.7295,1,0.35,STFI
RISK-SHOLINGANALLUR-2017-W46,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-11-13,2017-11-19,46,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.77,3,8.6,1,11,4,1,0,0,0,0,NONE,1,144.303,95.3921,20.6147,166.2121,277.0885,-4.9336,76.8326,89.6276,29.6189,34.6912,26.5224,18.5973,33.8269,1014.8254,86.506,85.9626,0,2,2,1,0,113.395,0.0431,0,0.2958,1,MODERATE,0,NONE,NONE,1,0.7295,0.3967,0.7568,0.2125,0.2429,139.2651,18.8416,0.6773,1,0.35,STFI
RISK-SHOLINGANALLUR-2017-W47,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-11-20,2017-11-26,47,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.8,3,8.6,1,11,4,1,0,0,0,0,NONE,1,140.7434,94.6447,20.1062,164.1279,299.6097,-2.3576,80.2807,86.8551,29.5376,33.1582,25.8246,7.284,17.0358,1014.425,99.8566,100.587,0,2,3,1,0,132.2325,0.177,0,0.1273,1,MODERATE,0,NONE,NONE,1,0.6773,0.7295,0.8858,0.178,0.0644,144.303,19.2368,0.7781,1,0.35,STFI
RISK-SHOLINGANALLUR-2017-W48,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-11-27,2017-12-03,48,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.55,3,8.6,1,11,4,1,0,0,0,1,DIWALI,1,116.4401,77.5263,16.6343,163.7717,196.5799,4.4456,90.7335,99.7945,25.4233,28.839,23.1865,23.474,40.6518,1008.64,72.196,145.0498,0,1,0,0,0,83.6412,0.231,0,0.7968,0,NONE,0,NONE,NONE,0,0.7781,0.6773,0.3967,0.2166,0.0552,140.7434,16.77785,0.5429,0,0.2,NONE
RISK-SHOLINGANALLUR-2017-W48,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-12-01,2017-12-07,48,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.7,3,8.6,1,12,4,1,0,0,0,0,NONE,1,152.4095,115.1523,21.7728,172.3691,227.9061,8.9078,92.3938,100.0,25.8801,27.9169,21.1366,17.469,86.9529,991.1245,58.4419,116.1447,0,3,3,1,1,130.8872,0.1348,0,0.4368,1,SEVERE,0,NONE,NONE,1,0.5429,0.7781,0.7295,0.2157,0.0636,116.4401,19.31255,0.8121,1,0.5,STFI
RISK-SHOLINGANALLUR-2017-W48,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-12-01,2017-12-07,48,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.88,3,8.6,1,12,4,1,0,0,0,0,NONE,1,115.2818,91.132,16.4688,126.763,316.6922,0.0139,93.3743,100.0,26.3032,31.7025,23.1535,7.6532,104.4482,999.8644,83.0877,71.2212,0,2,3,1,1,135.0414,0.3898,1,0.2935,1,MODERATE,0,NONE,NONE,1,0.8121,0.5429,0.6773,0.2861,0.0382,152.4095,19.782,0.7344,1,0.35,STFI
RISK-SHOLINGANALLUR-2017-W49,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-12-04,2017-12-10,49,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.83,3,8.6,1,12,4,1,0,0,0,0,NONE,1,114.6626,79.7921,16.3804,128.6644,199.5536,2.9859,85.9659,89.1324,29.1023,32.8949,24.1237,21.0948,29.1385,1009.2571,85.3161,53.5019,0,1,1,0,0,131.9123,0.3417,0,0.4975,0,NONE,0,NONE,NONE,0,0.7344,0.8121,0.7781,0.237,0.093,115.2818,18.745525,0.6185,1,0.2,NONE
RISK-SHOLINGANALLUR-2017-W50,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-12-11,2017-12-17,50,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.56,3,8.6,1,12,4,1,0,0,0,0,NONE,1,58.7343,37.2609,8.3906,98.7237,112.6763,4.6596,88.3267,88.3877,27.7444,30.3916,23.2491,7.0138,12.0969,1013.7792,93.7676,62.7956,0,0,0,0,0,52.669,0.2144,1,0.3394,0,NONE,0,NONE,NONE,0,0.6185,0.7344,0.5429,0.2766,0.0647,114.6626,17.814075000000003,0.4332,0,0.12,NONE
RISK-SHOLINGANALLUR-2017-W51,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-12-18,2017-12-24,51,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.72,3,8.6,1,12,4,1,0,0,0,0,NONE,1,106.8675,82.1546,15.2668,154.0434,245.595,0.434,91.5242,100.0,24.944,29.9108,20.6884,16.1031,32.8718,1010.9533,73.8109,52.0177,0,1,1,0,0,109.7146,0.3865,1,0.2536,0,NONE,0,NONE,NONE,0,0.4332,0.6185,0.8121,0.0215,0.0749,58.7343,15.753150000000002,0.6155,1,0.2,NONE
RISK-SHOLINGANALLUR-2017-W52,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2017-12-25,2017-12-31,52,2017,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.89,3,8.6,1,12,4,1,0,0,0,0,NONE,1,97.1666,59.4118,13.8809,106.711,174.3499,-0.6132,73.5135,84.3244,24.4518,29.6596,20.2712,18.3185,29.273,1009.3393,85.2753,64.4397,0,1,1,0,0,119.6811,0.384,1,0.4426,0,NONE,0,NONE,NONE,0,0.6155,0.4332,0.7344,0.0866,0.0422,106.8675,14.12665,0.5839,0,0.2,NONE
RISK-SHOLINGANALLUR-2018-W1,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-01-01,2018-01-07,1,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.61,3,8.6,1,1,1,0,0,0,1,0,NONE,0,1.3479,1.021,0.1926,24.8442,26.0324,-1.5992,75.0349,75.279,28.7962,32.3127,24.4837,18.2179,37.7873,1011.9515,60.0839,141.7353,0,0,1,0,0,1.0544,0.1879,1,0.1721,0,NONE,0,NONE,NONE,0,0.5839,0.6155,0.6185,0.1009,0.0849,97.1666,13.479675,0.2284,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W2,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-01-08,2018-01-14,2,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.83,3,8.6,1,1,1,0,0,0,1,0,NONE,0,43.37,29.6129,6.1957,88.2397,141.5379,1.3905,73.429,85.5711,33.1134,36.5646,27.4178,22.286,36.3364,1014.4696,24.3101,139.3083,0,0,0,0,0,22.4608,0.1349,0,0.4204,0,NONE,0,NONE,NONE,0,0.2284,0.5839,0.4332,0.0672,0.0575,1.3479,9.432725,0.2453,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W3,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-01-15,2018-01-21,3,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.55,3,8.6,1,1,1,0,0,0,1,0,NONE,0,29.5934,18.0695,4.2276,39.5709,100.6722,1.949,62.755,75.1541,26.9246,30.4273,24.5076,9.2577,23.4469,1009.9387,64.1405,141.6309,0,0,1,0,0,15.7819,0.2178,0,0.1996,0,NONE,0,NONE,NONE,0,0.2453,0.2284,0.6155,0.068,0.0968,43.37,8.884,0.2469,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W4,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-01-22,2018-01-28,4,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.73,3,8.6,1,1,1,0,0,0,1,1,PONGAL,0,2.2082,1.7119,0.3155,39.5608,207.4853,1.4651,80.8261,91.5534,30.8333,34.0161,26.8322,7.4686,26.0664,1008.3006,94.4702,90.6007,0,0,0,0,0,1.4646,0.1816,0,0.6323,0,NONE,0,NONE,NONE,0,0.2469,0.2453,0.5839,0.1003,0.1348,29.5934,6.1242,0.177,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W5,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-01-29,2018-02-04,5,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.66,3,8.6,1,1,1,0,0,0,1,1,PONGAL,0,38.276,24.7473,5.468,48.0586,134.7503,8.1871,63.4957,65.6215,33.0643,37.8661,30.9611,14.3432,20.0975,1013.6843,3.838,60.9423,0,0,0,0,0,43.652,0.1361,0,0.951,0,NONE,0,NONE,NONE,0,0.177,0.2469,0.2284,0.0643,0.0856,2.2082,2.73285,0.222,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W6,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-02-05,2018-02-11,6,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.65,3,8.6,1,2,1,0,0,0,1,0,NONE,0,17.7226,11.2516,2.5318,40.268,70.3761,-0.3095,68.848,77.291,26.0655,29.6946,23.7137,5.8095,25.7721,1011.0935,29.8366,55.9955,0,0,0,0,0,23.9413,0.3816,0,0.298,0,NONE,0,NONE,NONE,0,0.222,0.177,0.2453,0.0721,0.0844,38.276,4.0517,0.2271,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W7,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-02-12,2018-02-18,7,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.6,3,8.6,1,2,1,0,0,0,1,0,NONE,0,30.1822,20.5585,4.3117,37.3422,52.1471,-4.0178,71.1202,78.1374,31.4093,35.3944,28.2461,17.48,22.8424,1009.0384,50.5778,74.0594,0,0,0,0,0,21.3205,0.1309,0,0.2715,0,NONE,0,NONE,NONE,0,0.2271,0.222,0.2469,0.0688,0.2003,17.7226,3.1357250000000003,0.2111,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W8,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-02-19,2018-02-25,8,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.67,3,8.6,1,2,1,0,0,0,1,0,NONE,0,1.8742,1.3156,0.2677,2.6003,114.6669,-0.6965,69.1312,72.6765,31.946,36.9523,26.1128,13.5828,31.533,1011.9597,49.6251,87.1794,0,0,0,0,0,1.9486,0.1854,1,0.2241,0,NONE,0,NONE,NONE,0,0.2111,0.2271,0.177,0.0694,0.1726,30.1822,3.15675,0.1815,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W9,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-02-26,2018-03-04,9,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.57,3,8.6,1,2,1,0,0,0,1,0,NONE,0,36.885,27.8207,5.2693,39.8595,47.6954,-1.9269,62.2899,71.8745,28.6344,33.4257,24.0513,6.1971,23.2795,1011.0303,59.7965,89.3374,0,0,0,0,0,25.5987,0.3225,1,0.3979,0,NONE,0,NONE,NONE,0,0.1815,0.2111,0.222,0.0823,0.2255,1.8742,3.1448,0.2338,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W9,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-03-01,2018-03-07,9,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.51,3,8.6,1,3,1,0,0,1,0,0,NONE,0,0.3215,0.2424,0.0459,42.7733,74.8705,9.1296,63.8212,69.7721,38.8604,41.0414,34.111,23.5394,43.1824,1014.3403,50.4633,96.7383,0,0,1,0,0,0.2162,0.8217,4,0.7263,0,NONE,1,BANDH,MODERATE,1,0.2338,0.1815,0.2271,0.0686,0.2525,36.885,3.0951250000000003,0.0857,0,0.0,RSMD
RISK-SHOLINGANALLUR-2018-W9,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-03-01,2018-03-07,9,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.72,3,8.6,1,3,1,0,0,1,0,0,NONE,0,79.4413,55.9305,11.3488,124.563,124.955,0.9259,77.7245,80.1481,26.2922,31.9521,20.9464,8.6827,23.1004,1014.6287,48.0662,87.3871,0,1,1,0,0,66.7199,0.2379,0,0.3417,0,NONE,0,NONE,NONE,0,0.0857,0.2338,0.2111,0.0876,0.2335,0.3215,2.47365,0.6478,1,0.2,NONE
RISK-SHOLINGANALLUR-2018-W10,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-03-05,2018-03-11,10,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.71,3,8.6,1,3,1,0,0,1,0,0,NONE,0,9.4461,6.3936,1.3494,13.3671,67.1644,4.4842,59.6477,65.3564,32.4214,35.3385,30.1455,22.5547,30.107,1010.6668,65.878,148.3391,0,0,0,0,0,9.6923,0.1404,1,0.3729,0,NONE,0,NONE,NONE,0,0.6478,0.0857,0.1815,0.0701,0.2104,79.4413,4.232925,0.0778,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W11,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-03-12,2018-03-18,11,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.75,3,8.6,1,3,1,0,0,1,0,0,NONE,0,9.5286,6.3643,1.3612,56.4451,250.4438,-2.702,51.3383,66.1559,37.7502,41.2885,32.6466,18.9589,29.3321,1012.1286,6.6087,52.3705,0,0,1,0,0,5.6251,0.0963,1,0.4681,0,NONE,0,NONE,NONE,0,0.0778,0.6478,0.2338,0.046,0.2475,9.4461,4.50335,0.0818,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W12,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-03-19,2018-03-25,12,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.72,3,8.6,1,3,1,0,0,1,0,0,NONE,0,6.628,4.524,0.9469,54.9534,247.8671,-3.4207,61.5089,66.2539,35.8084,39.5729,30.7633,19.6068,29.2008,1012.913,39.7053,61.2777,0,0,0,0,0,9.5592,0.191,0,0.4916,0,NONE,0,NONE,NONE,0,0.0818,0.0778,0.0857,0.077,0.219,9.5286,3.5263250000000004,0.0402,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W13,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-03-26,2018-04-01,13,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.52,3,8.6,1,3,1,0,0,1,0,0,NONE,0,13.0448,8.3764,1.8635,33.2027,145.9367,5.0105,66.7902,72.4844,32.4977,35.1052,27.0877,5.8576,13.1027,1010.123,97.001,50.925,0,0,0,0,0,19.4458,0.254,0,0.2042,0,NONE,0,NONE,NONE,0,0.0402,0.0818,0.6478,0.0632,0.1658,6.628,3.751575,0.0589,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W13,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-04-01,2018-04-07,13,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.58,3,8.6,1,4,2,0,0,1,0,0,NONE,0,1.943,1.2549,0.2776,11.6749,68.6639,-3.5389,69.8863,79.2851,41.4956,44.9151,36.0041,17.5095,28.8611,1011.2052,45.8118,95.9262,0,0,0,0,0,1.8165,0.3287,0,0.4274,0,NONE,0,NONE,NONE,0,0.0589,0.0402,0.0778,0.3003,0.2317,13.0448,1.38025,0.0893,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W14,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-04-02,2018-04-08,14,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.65,3,8.6,1,4,2,0,0,1,0,0,NONE,0,17.1729,11.5656,2.4533,42.008,57.7276,5.9525,68.9407,82.7322,36.4426,40.2171,32.3907,18.0384,36.3029,1014.5558,64.1121,119.7141,0,0,0,0,0,23.6658,0.3643,1,0.4281,0,NONE,0,NONE,NONE,0,0.0893,0.0589,0.0818,0.2286,0.2232,1.943,1.1122999999999998,0.1086,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W15,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-04-09,2018-04-15,15,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.6,3,8.6,1,4,2,0,0,1,0,0,NONE,0,8.7099,6.727,1.2443,48.3466,176.2644,-0.3537,51.2115,63.2956,37.5636,43.4647,34.2556,21.6947,32.8336,1010.0807,50.5442,129.3062,0,0,0,0,0,10.6805,0.3097,1,0.2672,0,NONE,0,NONE,NONE,0,0.1086,0.0893,0.0402,0.1802,0.1326,17.1729,1.385325,0.0754,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W16,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-04-16,2018-04-22,16,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.68,3,8.6,1,4,2,0,0,1,0,0,NONE,0,15.6771,12.036,2.2396,32.2356,198.8497,4.6618,64.6029,65.0338,39.9314,45.8156,37.3694,7.2262,14.8004,1014.1659,56.0311,110.6842,0,0,0,0,0,9.8601,0.3026,0,0.4252,0,NONE,0,NONE,NONE,0,0.0754,0.1086,0.0589,0.2235,0.2641,8.7099,1.4596749999999998,0.0456,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W17,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-04-23,2018-04-29,17,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.62,3,8.6,1,4,2,0,0,1,0,0,NONE,0,10.4447,7.8073,1.4921,30.9924,76.6842,8.7513,66.1602,80.0236,36.5893,41.44,33.9526,6.2853,22.6596,1013.8401,30.2983,73.0436,0,0,0,0,0,9.0312,0.075,0,0.438,0,NONE,0,NONE,NONE,0,0.0456,0.0754,0.0893,0.249,0.2103,15.6771,1.5537,0.0353,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W18,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-04-30,2018-05-06,18,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.84,3,8.6,1,4,2,0,0,1,0,0,NONE,0,17.4183,13.5475,2.4883,63.5554,86.9794,4.9544,69.1996,78.0796,35.1287,37.523,31.4172,21.29,35.0699,1010.4368,3.3336,65.7563,0,0,0,0,0,10.7627,0.288,0,0.4603,0,NONE,0,NONE,NONE,0,0.0353,0.0456,0.1086,0.2928,0.1621,10.4447,1.857325,0.0765,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W19,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-05-07,2018-05-13,19,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.69,3,8.6,1,5,2,0,0,1,0,0,NONE,0,7.7651,5.1225,1.1093,29.5076,188.45,4.7831,60.3697,74.298,37.4197,41.7403,34.1064,6.5958,21.0441,1010.4819,30.7779,90.6271,0,0,0,0,0,7.4612,0.1693,0,0.2924,0,NONE,0,NONE,NONE,0,0.0765,0.0353,0.0754,0.2243,0.2213,17.4183,1.866075,0.0714,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W20,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-05-14,2018-05-20,20,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.82,3,8.6,1,5,2,0,0,1,0,0,NONE,0,11.6216,7.8871,1.6602,52.5493,128.6448,6.3115,52.0708,64.1567,37.4232,39.5509,32.7382,6.7813,16.913,1012.4642,28.0931,60.2262,0,0,0,0,0,12.7173,0.2355,1,0.2594,0,NONE,0,NONE,NONE,0,0.0714,0.0765,0.0456,0.3286,0.2092,7.7651,1.832325,0.0599,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W21,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-05-21,2018-05-27,21,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.78,3,8.6,1,5,2,0,0,1,0,0,NONE,0,18.4616,14.6907,2.6374,64.7055,117.1693,7.4137,64.9343,65.4187,37.7266,43.1802,31.8445,15.0685,22.107,1008.7232,16.2009,126.8246,0,0,0,0,0,23.6056,0.141,1,0.4595,0,NONE,0,NONE,NONE,0,0.0599,0.0714,0.0353,0.153,0.357,11.6216,1.687475,0.0611,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W22,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-05-28,2018-06-03,22,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.87,3,8.6,1,5,2,0,0,1,0,0,NONE,0,1.6499,1.199,0.2357,29.8235,212.03,-3.0058,68.2314,75.1855,32.1676,36.1052,29.8797,9.5449,26.7861,1009.6162,92.2958,105.5882,0,0,0,0,0,1.8573,0.3317,1,0.1726,0,NONE,0,NONE,NONE,0,0.0611,0.0599,0.0765,0.22,0.3938,18.4616,1.9738,0.0561,0,0.0,NONE
RISK-SHOLINGANALLUR-2018-W23,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-06-04,2018-06-10,23,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.7,3,8.6,1,6,2,0,1,0,0,0,NONE,0,8.4271,5.74,1.2039,44.1889,126.1786,-1.2346,72.2433,74.8201,31.5136,35.3456,27.7072,6.6234,21.0979,1014.6546,39.534,79.7282,0,0,1,0,0,9.8248,0.3061,0,0.3591,0,NONE,0,NONE,NONE,0,0.0561,0.0611,0.0714,0.2744,0.617,1.6499,1.41065,0.2418,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W24,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-06-11,2018-06-17,24,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.69,3,8.6,1,6,2,0,1,0,0,0,NONE,0,47.795,32.42,6.8279,93.3224,204.3664,-3.1637,74.189,78.816,33.7588,35.9198,30.1497,15.4528,28.1985,1012.453,38.3606,139.6076,0,0,0,0,0,68.8658,0.331,1,0.4935,0,NONE,0,NONE,NONE,0,0.2418,0.0561,0.0599,0.2472,0.6264,8.4271,1.4343,0.2435,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W25,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-06-18,2018-06-24,25,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.71,3,8.6,1,6,2,0,1,0,0,0,NONE,0,22.8327,14.8365,3.2618,40.4464,52.4653,1.7233,76.0587,77.0541,27.1781,30.6927,22.0339,10.5652,22.06,1011.9085,58.6077,144.7903,0,0,1,0,0,23.4447,0.3098,1,0.4038,0,NONE,0,NONE,NONE,0,0.2435,0.2418,0.0611,0.2159,0.3031,47.795,2.726225,0.2737,0,0.05,NONE
RISK-SHOLINGANALLUR-2018-W26,SHOLINGANALLUR,Sholinganallur,Tamil Nadu,Chennai,2018-06-25,2018-07-01,26,2018,synthetic_historical,0.7,7.1,LOW,MODERATE,0.48,22.1,9800,0.8,0.7,3,8.6,1,6,2,0,1,0,0,0,NONE,0,9.4665,6.7909,1.3524,41.7557,173.475,5.4136,68.7376,78.6738,32.3313,35.219,30.1876,10.2473,15.2897,1011.5338,55.1412,84.4739,0,0,0,0,0,8.8616,0.1622,0,0.4977,0,NONE,0,NONE,NONE,0,0.2737,0.2435,0.0561,0.2771,0.5445,22.8327,2.882325,0.1939,0,0.0,NONE
